pard_name,exact_match,fuzzy_match,match_score,best_match
Arden Dentec Laboratory,False,False,69,laboratorios diet esthetic
Al bright dental ltd,False,False,71,argen dental
Alaxo GmbH,False,False,73,galaxa
Albrecht GmbH,False,False,74,elbrecht bv
"Nuova S.B, Systems S.r.l.",False,True,98,nuova s b system s r l
Nûr Dental Laboratory Ltd,False,False,72,laboratoria bota nv
NUREL MEDİKAL SAN VE TİC A.Ş,False,True,90,normmed medi̇kal san ve ti̇c a ş
NuSight Medical,False,True,87,renight medical
NuSmile,True,True,100,nusmile
"NuStep, LLC",False,False,71,surestep
Nutricia Medical DevicesB.V,False,True,89,nutricia medical devices bv
NuuChem Diagnostics Limited,False,False,83,roche diagnostics
Allengers Medical System Ltd,False,True,98,allengers medical systems
Allergan Industrie SAS,True,True,100,allergan industrie sas
Allergan Sales LLC,False,False,69,all med sale
Alleva Medical Limited,True,True,100,alleva medical
ALLEVA MEDICAL LIMITED,True,True,100,alleva medical
ALLIAGE S/A INDUSTRIAS MEDICO ODONTOLOGICA,False,True,96,alliage s a indústrias médico odontológica
Alliance Pharma S.r.l.,False,True,85,alliance pharma srl
Alliance Pharmaceutical Ltd,False,True,98,alliance pharmaceuticals
Allied International Trading Ltd t/a Supertouch,False,False,67,iea international trading
"Alliedstar Medical Equipment Co., Ltd.",True,True,100,alliedstar medical equipment co
Algotec Research and Development Limited,False,True,93,algotec research development
Alifax S.r.l,False,False,83,dealfa s r l
Align Solutions Ltd,False,False,81,aq solutions
Align Technology Ltd.,True,True,100,align technology
All Ceramic Solutions Ltd,False,False,73,pragmatech ai solutions
"All Medicus Co., Ltd.",True,True,100,all medicus co
Allard Support UK Ltd,True,True,100,allard support uk
ALLE S.R.L.,False,False,82,kaltek s r l
Allen Surgical Co. Pvt Ltd,False,False,82,allen surgical company private
NuVasive Inc.,True,True,100,nuvasive
NuVasive Specialized Orthopedics Inc.,False,False,63,sc activ ortopedic srl
Allurion,False,False,71,allmri
Allwin Medical Devices Inc,True,True,100,allwin medical devices
Alma Labs Ltd.,False,True,88,la labs
Alma Lasers GmbH,False,False,82,alix lasers
Alma Medical Products Ltd,False,True,90,baat medical products
Almac Diagnostic Services Ltd,False,True,86,almac diagnostic services ireland
Almirall Limited,True,True,100,almirall
"Almuzain International Reliable Partner Co.,LTD",False,False,63,u c international co ltd
ALN S.A.R.L.,False,False,82,advan s r l
Alnapharm AG & Co. KG,True,True,100,alnapharm ag co kg
ALNITEC SRL,True,True,100,alnitec srl
ALP Ecology S.R.O,False,False,71,ecoli dx s r o
Alpha Biolaboratories Analytical LTD,False,False,73,biolytical laboratories
Alpha Dental Ceramics,False,False,69,dental balance
Alpha Denture Clinic Limited,False,False,63,alpha tec systems inc
Alpha Laboratories Ltd,False,False,81,helena laboratories
Alpha Omega Engineering Ltd.,True,True,100,alpha omega engineering
alpha orthodontic laboratory,False,False,64,laboratory thoscane
Alpha-Bio Tec Ltd.,True,True,100,alpha bio tec
Alphadia S.A./N.V.,False,False,71,alpha ivd s p a
ALPHASONICS UCS LTD,False,False,59,alpatris srl
Alpine Dental,False,False,81,dental balance
Alpine HC Ltd ta Opera,False,False,83,alpine hc t a opera®
Alpinion Medical Systems Co. Ltd.,False,True,89,canon medical systems
Allmed Middle East,False,False,67,all med sale
Alltrista Plastics LLC,True,True,100,alltrista plastics
NUVE Sanayi Malzemeleri Imalat ve Ticaret A.S.,False,False,79,imicryl dis malzemeleri sanayi ve ticaret as
NUVIEW LTD,True,True,100,nuview
Nuvik Global Ltd,False,False,75,unico global
NuvoAir AB,True,True,100,nuvoair ab
"Nuwellis, Inc.",False,False,75,wellysis
NV Creations,False,False,67,zimmer knee creations
NVT GmbH,True,True,100,nvt
NxBiotech Sp. z o.o.,False,False,80,bowil biotech sp z o o
"NxStage Medical Inc.,",False,False,76,id nest medical
nyra health GmbH,True,True,100,nyra health
NYSALE Inc,False,False,71,nasaleze
Nyxoah SA,False,False,75,noao sa
O-Two Medical Technologies Inc.,False,True,87,medical technologies
O.C.L (Sheffield) Ltd,False,False,61,sheffmed
O&M Halyard Inc.,False,False,62,nemo healthcare
O2 Concepts,True,True,100,o2 concepts
O2matic ApS,True,True,100,o2matic aps
Oak Dental Laboratories Ltd,False,False,82,e o laboratories
Oak Dental Laboratory,False,False,70,e o laboratories
Oak Dental Studio,False,True,86,hall dental studio
Oak Medical Services Ltd,False,False,83,medical service s r o
Oak View Restorations Ltd,False,False,58,laboratorios viñas
ALPS South LLC,False,False,70,smokequit aps
ALS Dental Direct Limited,False,True,97,dental direct as
ALTATEC GmbH,True,True,100,altatec
Altaylar Medikal Tibbi Malzemeleri Inşaat Tekstil Gida Ithalat Ihracat Sanayi ve Ticaret Ltd. Şti.,False,False,73,venaporta tibbi malzemeler imalat ithalat ihracat sanayi ve ticaret limited sirketi
"Altimate Medical, Inc",True,True,100,altimate medical
Alvaston Opticians,False,False,65,class optical
Axon International Ltd,False,True,86,doran international
OAKLEY Inc.,False,False,73,opale
Oakmed Limited,False,False,77,locamed
Oakwood Eyecare Centre,False,False,55,electro cap center
Oakwood Remedies - a trading name of Linkplace Limited,False,False,51,c p a mediterra trading
Oakworks Inc,False,False,71,cathworks
OASIS DIAGNOSTICS S.A,False,False,83,sekisui diagnostics
"OASIS Medical, Inc.",True,True,100,oasis medical
OASYS Healthcare Corporation,False,True,90,voss healthcare
OBERON GmbH Fiber Technologies,True,True,100,oberon gmbh fiber technologies
Obex Dental,False,False,76,o s dental
Objective Imaging Ltd,True,True,100,objective imaging
OBL s.a.s.,False,False,70,deleo s a s
OBP Medical Corporation DBA OBP Medical,True,True,100,obp medical corporation dba obp medical
OBS Medical Ltd,True,True,100,obs medical
Observe Medical AB,True,True,100,observe medical ab
Observe Medical AB,True,True,100,observe medical ab
Occlusion Denture Laboratory,False,False,62,tin lok dongguan dental laboratory co
Occlutech GmbH,True,True,100,occlutech
Occlutech International AB,True,True,100,occlutech international ab
Occlutech Tibbi Urunler San.ve Tic.Ltd.Sti,False,False,79,simeks tibbi urunler san ve tic ltd sti
Occuity Limited,True,True,100,occuity
Ochillview Dental Implant Laboratory Ltd,False,False,64,korea dental implant
OCTO BIYOTEKNOLOJI ARGE SANAYI VE TICARET A.S.,False,False,79,erc biyoteknoloji ve sanayi dıs ticaret
OCTOPUS DENTAL LABORATORY,False,False,67,laboratorios cosmodent s l
"American Medical Systems, LLC",False,True,85,artinis medical systems
"American Prosthetic Components, LLC",True,True,100,american prosthetic components
"Ocular Instruments, Inc",True,True,100,ocular instruments
Oculera health technologies,False,True,85,ionic health technologies
"Oculo-Plastik, Inc",True,True,100,oculo plastik
Oculocare medical Ltd,False,False,77,pulsar medical
"Ampcare, LLC",False,False,77,jacare
Amplex Diagnostics GMBH,False,True,97,amplexdiagnostics
Amplifon SpA,False,False,77,amplifon s p a
Amplivox Ltd,False,False,59,likvor ab
AMPri Handelgesellschafts mbH,False,True,97,ampri handelsgesellschaft mbh
AMRA Medical AB,True,True,100,amra medical ab
Amryt Pharmaceuticals DAC,True,True,100,amryt pharmaceuticals dac
Amsino International Inc.,True,True,100,amsino international
AMTRION GmbH,True,True,100,amtrion
Ana Wiz Ltd,False,False,71,swiss sana
Anaesthetic Medical Systems Ltd,True,True,100,anaesthetic medical systems
Analog Implant Laboratory Ltd,False,False,69,clonallon laboratories ireland
Analyticon Biotechnologies GmbH,False,False,80,adaptive biotechnologies
Anathem LTD,False,False,71,manatec
"Anatomage, Inc.",False,False,71,zantomed
Anatomic Sitt AB,False,False,73,anatomic sitt i norrköping ab
Anatomical Concepts Inc.,False,False,71,anatomical geometry s l
"Anatomical Geometry, S.L.",True,True,100,anatomical geometry s l
Anatomics Pty Ltd.,True,True,100,anatomics pty
Anatomy Supply Partners LLC,False,False,64,south dakota partners
Andersen Caledonia Ltd,True,True,100,andersen caledonia
Andersen Sterilizers,True,True,100,andersen sterilizers
Anderside Tools Ltd,True,True,100,anderside tools
AMOR GUMMIWAREN GMBH,False,False,62,amo ireland
"Amoy Diagnostics Co., Ltd.",True,True,100,amoy diagnostics co
Oculox Technologies SA,True,True,100,oculox technologies sa
Primary Care IT Ltd,False,False,67,piramal critical care
Andramed GmbH,True,True,100,andramed
Andratec GmbH,True,True,100,andratec
Andrea Tropea Dental Laboratory Ltd,False,False,66,instrumentation laboratory spa
Andreas Fahl Medizintechnik-Vertrieb GmbH,True,True,100,andreas fahl medizintechnik vertrieb
Andreas Hettich GmbH & Co. KG,True,True,100,andreas hettich gmbh co kg
Andrew Baird Optometrist,False,False,56,st andrews medical innovations
Andrew Bolton Opticians,False,False,65,becton dickinson and
Andrew Care Opticians,False,False,62,andersen caledonia
Andrew Keirl Opticians,False,False,59,key optical europe srl
Andrew Laird Optical Ltd,False,False,63,androme medical
andrew riley optometry ltd,False,False,57,andersen sterilizers
Andrew Savory Dental Laboratory Limited,False,False,66,instrumentation laboratory spa
Andrew Taylor South West Ltd,False,False,55,new style
ANDREW TINKLER DENTAL LABORATORY,False,False,64,tin lok dongguan dental laboratory co
Andrew Willetts Opticians,False,False,59,opticas de ceuta sl
Andy Dunlop dental laboratory,False,False,67,tin lok dongguan dental laboratory co
Andy Williams Dental Studio,False,False,62,williams medical supplies
Anetic Aid Ltd,True,True,100,anetic aid
Anetic Aid Ltd.,True,True,100,anetic aid
Aneurin Bevan University Health Board,False,False,57,khalifa university enterprises
Angel Med Ltd,False,False,71,anmed
Angelcare Corporate UK Ltd.,False,False,63,ortho care uk
Angelini Pharma Inc.,False,False,83,angelini pharma s p a
Angelus Industria de Produtos Odontologicos S/A,False,False,63,alliage s a indústrias médico odontológica
Angiodroid SpA,True,True,100,angiodroid spa
"AngioDynamics, Inc.",True,True,100,angiodynamics
"AngioDynamics, Inc.",True,True,100,angiodynamics
Andon Health Co Ltd,False,True,89,andon health co
"Andover Healthcare, Inc",False,False,82,adtec healthcare
OCULUS Optikgeraete GmbH,False,True,94,oculus optikgeräte
Oculus Technologies of MX S.A. de C.V.,False,True,96,oculus technologies of méxico s a de c v
Angle Correct Ltd,False,False,64,angle europe
ANGLE Europe Limited,True,True,100,angle europe
Anglia Dental Laboratory,False,False,67,laboratorios anaclin s l
Anglia Orthodontics,False,False,76,db orthodontics
Anglia Ruskin University Optometry Clinic,False,False,48,globalsonics research pty
Anglo European Trading (UK) Ltd,False,False,62,europa trading s r l
ANGO Industries,False,True,93,ag industries
Angus MacNeil,False,False,60,nusmile
Angus Optix Limited,False,False,70,plusoptix
Anholt Technologies Inc. dba Qfix dba CQ Medical,False,False,67,front line medical technologies
"ANHUI DEEPBLUE MEDICAL TECHNOLOGY CO.,LTD.",True,True,100,anhui deepblue medical technology co ltd
"Anhui Easyway Medical Supplies Co., Ltd",False,False,73,changzhou xbr medical supplies co
"Anhui Greenland Biotech Co., Ltd",False,True,93,anhui greenland biotech co ltd
"Anhui Intco Medical Products Co.,Ltd.",True,True,100,anhui intco medical products co ltd
"Anhui JBH Medical Apparatus Co., Ltd.",False,False,81,foshan anle medical apparatus co
"Anhui JN Medical Device Co., Ltd.",False,True,93,anhui jn medical device co ltd
"ANHUI KAMT ICE PACK CO., LTD.",False,False,61,pak star co di hamid ali
"Anhui Kangfu Industrial Foreign Trade Co., Ltd.",True,True,100,anhui kangfu industrial foreign trade co
"Anhui Medsport Medical Products Co., Ltd.",True,True,100,anhui medsport medical products co
"Anhui Nanfang Medical Products Co., Ltd",False,True,86,planet anhui medical products co
"ANHUI POWERGUARD TECHNOLOGY CO., LTD",True,True,100,anhui powerguard technology co
"Anhui Tiankang Medical Technology Co.,Ltd",False,True,95,anhui tiankang medical technology co
"AngioSystems, Inc",False,False,82,biosystems
Angiplast Private Limited,True,True,100,angiplast private
Oculy Limited,False,False,67,lyfe focus
Ocupeye Limited,False,False,62,ocutec
"Anika Therapeutics, Inc.",False,True,86,airgas therapeutics
Anita Dr. Helbig GmbH,False,False,62,dr ihde dental
"Anji Anshen Surgical Dressings Co., Ltd.",True,True,100,anji anshen surgical dressings co
"Anji Hengfeng Sanitary Material Co., Ltd",True,True,100,anji hengfeng sanitary material co
Anji Hongde Medical Products Co. Ltd,False,True,95,anji hongde medical products co
Anji Yuandong Medical Products Co Ltd,False,True,88,anji yuandong medical product co ltd
"ANKON Technologies Co., Ltd.",True,True,100,ankon technologies co
"ANKON Technologies Co., Ltd.",True,True,100,ankon technologies co
Annalise-AI Pty Ltd,True,True,100,annalise ai pty
Annette I Dobbs,False,False,57,desitin arzneimittel
"Annex Medical inc, d.b.a. Sacred Heart Medical",False,False,62,sacred heart medical
"Anping Guardian Medical Equipment Co., Ltd",False,False,78,foshan anlun medical equipment co
Anqing Baojie Packaging Co. Limited,False,True,87,anqing baojie packaging co ltd
"Anrei Medical (HZ) Co., Ltd.",True,True,100,anrei medical hz co
Ansell Healthcare Europe N.V.,False,True,94,ansell healthcare europe nv
Antec International Limited,True,True,100,antec international
Anteis S.A.,False,False,80,anteis sa
Anteis S.A.,False,False,80,anteis sa
Anteris Aus Operations (Formally Admedus Regen Pty Ltd),False,False,66,anteris aus operations pty
Anthogyr,True,True,100,anthogyr
Ocura Healthcare Ltd,False,False,83,hr healthcare
Anika Therapeutics S.R.L.,True,True,100,anika therapeutics s r l
Anika Therapeutics SrL,False,True,87,anika therapeutics s r l
Ocushield LTD,False,False,70,equahshield
PosturePals Pty Ltd,True,True,100,posturepals pty
ANTITOXIN GmbH,True,True,100,antitoxin
Anton Hubner GmbH & Co KG,False,True,98,anton hübner gmbh co kg
ANTON MEYER & CO. LTD,False,True,88,anton meyer co
Antoni Carles S.A.,True,True,100,antoni carles
Antwerp Dental Group Limited,False,False,67,hasharon dental center
ANYE Medical Apparatus Technology Co. Ltd,False,True,87,foshan anye medical apparatus technology co
Anzacare Limited,False,False,75,novacare
ANZE Limited,False,False,75,anel
"AOJ HEALTH Technology Co., Ltd.",False,False,80,richhealth technology
AorticLab Srl,False,False,79,aorticlab s r l
AOTI Ltd,False,False,67,optim
APA Parafricta Ltd,True,True,100,apa parafricta
Apacor Limited,True,True,100,apacor
ApaTech Ltd,True,True,100,apatech
APELEM SAS,False,False,71,emo sas
Apex (Guangzhou) Tools & Orthopedics Co.,True,True,100,apex guangzhou tools orthopedics
Apex (Guangzhou) Tools & Orthopedics Co.,True,True,100,apex guangzhou tools orthopedics
Apex Biotechnology Corp.,True,True,100,apex biotechnology
Apex Dental Laboratory,False,False,70,apex dental srl
Apex Denture Studio Ltd,False,False,69,studio pontet
"Apex Health Care Mfg.,Inc",False,False,68,mölnlycke health care ab
ApiFix Ltd,False,False,67,biofix
Apis Assay Technologies Ltd.,True,True,100,apis assay technologies
"APK Technology Co., Ltd.",False,False,84,cortex technology aps
Anthony Spencer Dental Laboratory Ltd.,False,False,63,instrumentation laboratory spa
Anthropos Digital Care Ltd,False,False,72,liita care aps
OCuSOFT Inc,True,True,100,ocusoft
"Ocutech, Inc.",False,True,92,ocutec
"Apollo Endosurgery, Inc.",True,True,100,apollo endosurgery
Apollo Healthcare Technologies Ltd,False,False,80,belle healthcare technology co
APOLLO IMPLANT COMPONENTS UK LTD,False,False,61,champions implants
Apollo Medical Technologies Ltd,False,True,91,apoplex medical technologies
Apollonia House Dental & Health Care Ltd,False,False,61,alliance healthcare españa sa
