pard_name,match_found
ASAP International Sdn Bhd,False
Ascendia Medtech AB,False
Ascensia Diabetes Care Holdings AG,True
"Ascension Orthopedics, Inc",False
Asclepion Laser Technologies GmbH,False
Ascom (Sweden) AB,False
Ascom UMS srl,True
ASCOT DENTAL CERAMICS,False
Ascyrus GmbH,False
Asep Healthcare Ltd,False
Aseptico Inc.,False
Aseptika Limited,True
ASG Superconductors S.p.A,False
Asgard Dental laboratory,False
Ashby De La Zouch V E Limited,False
Ashby Dental and Implant Clinic,False
Ashby Dental Laboratory,False
Ashford & St. Peter's Hospitals NHS Foundation Trust,False
ASA DENTAL S.P.A.,False
ASA s.r.l,False
Oftalpharma S.r.l.,True
Ogg Dental Laboratory,False
Ashton Denture Clinic,False
Asiga,True
Askew N16 Limited,False
Askorn Medical,True
ASO Europe BV (Representing ASO LLC),False
ASO Europe BV (Representing ASO Philippines Inc),False
Aspen Bad Oldesloe GMBH,False
Aspen Medical Products LLC,True
"Aspen Surgical Products, Inc.",True
Aspire Pharma Ltd.,False
Aspiring gateway services ltd,False
ASPIVIX SA,True
ASR prosthetics Ltd,False
ASSAmed GmbH - Medizinbedarf,False
ASSET® MEDIKAL TASARIM A. S.,False
Associated Dental Products Ltd,False
ASSOCIATED LABORATORIES LTD,False
"Associates of Cape Cod, Incorporated",True
Association of British Dispensing Opticians,False
Association of Medicine and Analytics Company Limited (AMA Co Ltd),False
Assure Dental Lab,False
"Assure Tech. (Hangzhou) Co., Ltd.,",False
ASSUT EUROPE SPA,True
Astar Orthodontics Inc.,True
B.B. CERAMICS.,False
Ashland Specialties UK Ltd,False
Ashland Specialty Ingredients G.P.,False
OGM Ltd,False
OhhMed Medical Ltd.,False
"ASTERASYS Co., Ltd.",True
Asti Corporation,False
Aston Vision Sciences Ltd,False
Astor Bannerman (Medical) Ltd,False
AstraZeneca UK Ltd,False
Astric Medical Ltd,False
Astrolabe,False
"Asuragen, Inc.",True
at ease cornwall ltd,False
AT-OS S.r.l,False
AtCor Medical Pty Ltd,True
ATF,False
Athena Dental Laboratory Limited,False
Athena Pacific Ltd,True
"ATHFAR 828, Inc.",False
ATLANTAMED LIMITED,False
Atlantic Home Eyecare Limited,False
Atlantic Optical (UK) Ltd,False
Atlantic Rim Brace Manufacturing Corp,False
"Atlas Link Technology Co., Ltd.",False
Atlas Medical GmbH,False
ATLAS-ENTA DİŞÇİLİK SANAYİ VE TİCARET A.Ş,True
ATMOS MedizinTechnik GmbH & Co.KG,False
ATO FORM GmbH,False
Precision Dental Studio,False
"ASTEC Co., Ltd.",False
Astek Innovations Ltd,False
"Ohio Medical, LLC",False
"OHIRA Co., Ltd.",False
Atomo Diagnostics Limited,True
ATOS MEDICAL AB,True
Atos Medical UK Ltd,False
"AtriCure, Inc.",True
"Atrion Medical Products, Inc.",True
Atrium Medical  Corporation,False
Atrotech Oy,True
ATS Dental S.R.L.,False
"ATsens Co., Ltd.",True
Attends Healthcare AB,True
Attomarker Limited,False
Attune Medical,False
Atys Medical,False
Auckland (Opticians) Limited T/A Horbury Optical Company,False
Audelation Ltd,False
audifon GmbH & Co. KG,True
Audio Service A/S GmbH,False
Audio Technologies Srl,True
Audio Technologies Srl,True
Audiology-Online Ltd,False
Auditdata A/S,True
Augma Biomaterials Ltd,True
Augurex Life Sciences Corp,False
Atom Scientific Ltd,True
Atomic Dental Lab,False
OHK Medical Devices Ltd.,False
OHST Medizintechnik AG,True
OIARSO S. COOP (BEXEN MEDICAL),False
"OK Biotech Co., Ltd.",True
Auradonics Inc,False
Aurena Laboratories AB,False
AURIMOD GmbH,False
Aurolab,True
Aurora Dental Studio,False
AUS systems Pty Ltd,True
Australian Orthopaedic Fixations Pty Ltd,False
Auto Tissue Berlin GmbH,True
"Autobio Diagnostics Co., Ltd",True
"Autobio Labtec Instruments Co., Ltd",False
Auxein Medical Private Limited,True
Auzar Surgical Ltd,False
AV Medical Technologies Ltd.,False
Avantor Performance Materials Poland S.A,False
Avatar Therapy Ltd,False
AVENIR SRL,True
B.L.Russell Dental Laboratory,False
"Augustine Temperature Management, LLC",False
AURA Centre of Dental Excellence & Facial Aesthetics,False
Aureliym GmbH,False
Avanos Medical Inc,False
"Avedro, a Glaukos Company",False
"Okamoto Industries, Inc. Ibaraki Plant",False
"OKAMOTO RUBBER PRODUCTS CO.,LTD.",False
Avenue Villa Dental & Implant Clinic,False
Avery Biomedical Devices (ABD) Inc.,False
Avery Dennison Medical Ltd,True
Avicenna Surgical Limited,False
AVICENNA.AI,True
"Avioq Bio-tech Co., Ltd.",False
AViTA Corporation,False
AVITA Medical - America,False
AVIZOR S.A.,True
Avondale Surgical UK,False
AW Ceramics,False
AW DENTAL CERAMICS,False
AW Precision Ceramics Ltd,False
"Axelgaard Manufacturing Co., Ltd.",True
Axess Vision Technology SAS,False
Axial Medical Printing T/A Axial 3D Ltd,False
Axiles Bionics BV,False
Axio Biosolutions Private Limited,True
Axiom Dental Laboratory Ltd,False
Axiom Medical Inc,False
Axion GmbH,False
Axis Dental Laboratory,False
Axis-Shield Diagnostics Ltd,False
Axium MTech SA,False
Aventex Dental Lab Ltd.,False
Avenu Medical,False
Okulo Ltd (Trading as OKKO Health),False
Okuman Medikal Sistemler A.S.,False
Ayset Tibbi Urunler ve Plastik Tekstil Elektronik Gida Temizlik Maddeleri Insaat Muteahhitlik San A.S.,False
AZATEK CORPORATION,False
"Azena Medical, LLC",False
AZmed,True
Azooza Ltd,False
Azzurro Training Products Ltd,False
B  & M Techniques,False
B & C Ceramics Ltd,False
B & W Dental Laboratory Ltd,False
B Braun Avitum AG,False
B Braun Medical AG,False
B Braun Medical SAS,False
B Braun Melsungen AG,False
B H Dental Laboratory Ltd,False
B J Snape,False
B J Toye Ltd,False
B Medical systems S.a.r.l,False
B-B-L Protect Ltd,False
B-Temia Inc.,True
B. Braun Avitum Italy S.p.A.,False
B. Braun Medical Inc,False
B. Braun Medical Ltd,False
B. Braun Sterilog (Yorkshire) Limited,False
"B. Braun Surgical, S.A.",True
B.A. International Ltd,False
Aygun Cerrahi Aletler A.S.,False
Ayr V.E. Limited,False
Okuvision GmbH,True
OLAB LTD,False
B.u.W. Schmidt,False
"B&E Bio-Technology Co., Ltd.",True
B&H Surgical Instrument,True
"B&L Biotech, Inc.",False
BAAT Medical Products B.V.,True
BACKBONE,True
Backwell Dental Practice,False
Bactiguard (South East Asia) Sdn. Bhd. (formerly known as VIGILENZ Medical Devices Sdn. Bhd.),False
Baebies Inc,False
Bahadir Tibbi Alet Cihaz ve Insaat Makina Sanayi ve Ticaret A.S.,False
Bailey Instruments Ltd,False
Bailey Opticians,False
Bailey Sports Therapy Limited,False
Bain Medical Equipment (Guangzhou) Co Ltd,False
BAIRD Digital Lab Solutions Limited,False
Baisheng Medical Co. Ltd.,False
Baitella AG,False
Bakare Beds Ltd,False
"Balanced Body, Inc.",False
Balcare GmbH,True
BALDERTECH AS,True
Baldus Sedation GmbH & CO.KG,False
Balldent Ltd,False
B.O.S.S. Dental Lab,False
"B.T.I. Biotechnology Institute, S.L.",False
Old Park Dental Surgery,False
OLEA MEDICAL,False
Banbury VE Ltd,False
Bandex Industrial Corp.,True
Bandicool Pty Ltd,False
Bankview Ceramics Ltd,False
Banning Dental Lab,False
banning dental lab,False
BANT  DENTAL LABORATORY.,False
"Baoding Sanji Medical Instrument Technology Co., Ltd",False
BAP Medical  BV,False
Barber Healthcare Limited,False
Barbieri SRL (Progettiamo Autonomia),False
Barcelcom Texteis SA,False
"Barco (Suzhou) Healthcare Technology Co., Ltd.",False
Barco NV,True
"Barco, Inc.",False
"Bard Access Systems, Inc.",True
"Bard Brachytherapy, Inc.",False
"Bard Peripheral Vascular, Inc.",False
"Bardy Diagnostics, Inc.",False
Barker Dental Care Limited,False
Barkey GmbH & Co. KG,True
"Barnsley Facilities Services Ltd, c/o Barnsley Hospital NFT",False
"Balt USA, LLC",False
Balton Sp. z o.o.,True
Oliver Burley Medical Devices,False
The Langer Group,False
Base Design Ltd,False
Basko Healthcare b.v.,False
Bassetlaw Dental Prosthetics Limited,False
Bastos Viegas S.A.,True
Batec Mobility SL,False
Batrik Medical Manufacturing Inc. also dba as 7343591 Canada Inc.,False
Bauerfeind AG,True
Bausch & Lomb GmbH,True
Bausch & Lomb Incorporated,True
Bausch & Lomb U.K. Ltd.,False
Baxter Healthcare SA,False
Baxter Medical Systems GmbH + Co. KG,True
Bay House Dental Practice,False
Bay Materials LLC,False
Bay Optical ltd,False
Bayer AG,False
Bayer Consumer Care AG,True
Bayer Medical Care Inc.,True
Bayfields Y Ltd,False
Bayfields Z Ltd,False
"Baylis Medical Company, Inc",False
Baytree Orthodontic Dental Laboratory,False
Bayview Dental Ceramics,False
BBGR Ltd,True
BBGR Optique,False
BCB Medical,False
Bite Easy Dental Laboratory,False
Barrier Medical LTD,False
Barton Perreira LLC,False
Ollerton Dental Laboratory Ltd,False
Olsen Medical LLC,False
BD Switzerland Sàrl,False
BDG CERAMICS Dental Laboratory.,False
bdr ltd dental laboratory,False
BDS Labs Limited,False
BEACMED S.r.l.,True
"Beacon Medical, LLC",False
BeaconMedaes Limited,False
BEAGLE ORTHOPAEDIC LIMITED,False
Beambridge Medical Ltd,False
Bearpac Medical LLC,False
BEAUFORT DENTAL HEALTH CENTRE LTD,False
Beaumont Ceramics,False
Beaver-Visitec International Inc,True
Beaver-Visitec International Ltd,True
"Beckdal (Shanghai) MedTech Co., Ltd",False
Becker Orthopedic Appliance Company,True
Beckman Coulter Biomedical GmbH,True
Beckman Coulter Biotechnology,False
Beckman Coulter Inc.,True
Beckman Coulter India Private Limited,True
Beckman Coulter Ireland Inc.,True
Becton Dickinson and Company,False
Becton Dickinson Austria GmbH,False
Becton Dickinson GmbH,True
BCS Clinical Consulting Ltd,False
BD Kiestra B.V.,False
Olsen's Dental Practice,False
Olympic Dental Laboratories,False
Becton Dickinson Medical (S) Pte Ltd.,True
BECTON DICKINSON S.A.,False
BECTON DICKINSON S.A.,False
"Becton, Dickinson and Company",True
"Becton, Dickinson and Company",True
"Becton, Dickinson and Company",True
"Becton, Dickinson and Company BD Biosciences",False
"Becton, Dickinson and Company Limited",True
BEDAL NV,False
Bedfont Scientific Limited,True
Bedford Hospital NHS Trust,False
Bedi Oralcare Limited,False
Bedmed Ltd,False
Bee Robotics Ltd,True
Beechgrove Enterprises UK Ltd T/A Sleep-Safe Products,False
Beecura GmbH,True
Beekley Corporation,True
beeline GmbH,True
Beeswift Limited,False
Beever  Dental  Technology Ltd,False
BEGO Bremer Goldschlägerei Wilh. Herbst GmbH & Co. KG,False
behold.ai Technologies Limited,False
Beiersdorf AG,False
Beiersdorf UK.Ltd.,False
Biterite Digital Ltd,False
Olympus Medical Systems Corp.,False
Becton Dickinson Infusion Therapy AB,True
Becton Dickinson Infusion Therapy Systems Inc.,True
Olympus Winter & IBE,True
Ombler Laboratories Limited,False
"Beijing Beishute Maternity & Child Articles Co., Ltd.",False
"Beijing BGI-GBI Biotech Co., Ltd.",True
"Beijing Biosis Healing Biological Technology Co., Ltd",True
"Beijing Bomeitong Tech Co.,Ltd",False
"Beijing Chong Lang Rehabilitation Aids Co., Ltd",False
"Beijing Chunlizhengda Medical Instruments Co., Ltd.",False
"Beijing Demax Medical Technology Co.,Ltd.",True
"Beijing Eternal Medical Technology Co., Ltd.",True
"Beijing Eternity Electronic Technology Co., Ltd",False
Beijing HangTian KaDi Technology R&D Institute,True
"Beijing He Kang Jin Dian Technology Development Co., Ltd",False
Beijing Hotgen Biotech Co Ltd,False
"Beijing Hotry Co., Ltd",False
"Beijing Jinhuake Biological Technology Co., Ltd",True
"Beijing Jinwofu Bioengineering Technology Co.,Ltd.",False
"Beijing KellyMed Co., Ltd",True
"BEIJING Kes Biology Technology Co., LTD",False
Precision Dippings Marketing Ltd,False
"Beijing AK Medical Co., Ltd.",True
"Beijing Applied Biological Technologies Co., Ltd.",True
Omda AB,False
Omda Health Analytics AB,False
Omega Bio-tek,False
Omega Diagnostics Limited,False
Omega Laser Systems Ltd,False
"Omega Medical Imaging, LLC",True
"Omega Optix, s.r.o.",True
Omega Pharma International NV,True
"OmegaQuant Analytics, LLC",False
Omisan Farmaceutici srl,False
Omixon Biocomputing Ltd.,False
Omni Lens Pvt. Ltd,False
Omni-Pac Group – Omni-Pac Ekco GmbH Verpackungsmittel,False
Omnia S.r.l.,False
Omnidex HK Ltd,False
Prime Ceramics Dental Laboratory,False
"Beijing L&Z Medical Technology Development Co., Ltd.",True
"Beijing Libeier Bio-engineering Institute Co., Ltd",True
"Beijing LiDaKang Technology Co., Ltd.",True
"Beijing M&B Electronic Instruments, Co., Ltd",False
"Beijing Neo Science Co., Ltd",False
"Beijing USCI Medical Devices Co., Ltd.",True
Beijing Wanjie Medical Device Corporation Limited,False
Deane Ceramics,False
"OMNIlife Science, Inc.",False
Omnimate Enterprise Co Ltd,False
"OMNIMATE ENTERPRISE CO., LTD.",True
"Omnimate Enterprise Co., Ltd.",True
Omnimed Limited,False
Omnos Ltd,False
"OMRON HEALTHCARE Co.,Ltd.",False
"OMRON HEALTHCARE Co.,Ltd.",False
On Guard Dental Laboratory,False
"On-X Life Technologies, Inc.",False
OncoBeta GmbH,True
"Beijing ZKSK Technology Co., Ltd.",True
Belvoir Clinical Dental Lab,False
BEMER Int. AG,True
Bemis Manufacturing Company,True
Black Space Technology Ltd,False
"Beijing Wantai Biological Pharmacy Enterprise Co., Ltd.",True
"Beijing Zhongjian Antai Diagnostic Technology Co., Ltd",False
BEKA Hospitec GmbH,True
BELDICO S.A.,False
Belfast Health & Social Care Trust,False
Belgian Volition SRL,False
Bella Dental Ltd,False
Belmont Medical Technologies,False
Beltone A/S,False
Belvedere Dental Practice Company Ltd,False
OncoDNA,False
ONCOSEM Onkolojik Sistemler Sanayi ve Ticaret Anonim Şirketi,False
Ben's Dental Ceramics,False
Benchmark RPS,False
BeneCare Medical,False
Benelux Surgical,False
BeneTalk LTD,False
BENISON INTERNATIONAL,False
Benmed Technologies Limited,False
Benmor Medical (UK) Ltd,True
Bennett dental Laboratory,False
BENOIT SYSTEMES SAS,False
BENOSTAN HEALTH PRODUCTS S.A.,False
BenQ Materials Corporation,True
Benson Viscometers Limited,False
bentley heights ltd,False
Bentley InnoMed GmbH,True
Berchtold GmbH & Co. KG,True
Berger&Kraft Medical Sp. z o.o.,True
Betatech Medikal Cih. San. Mum. Ic ve Dis Tic. Ltd. Sti,False
BETATEX S.p.a,False
Beth Richardson Orthodontics Ltd,False
Bethcar DP Limited,False
Better 2 Know Limited,False
Better Bite Dental Laboratory Ltd,False
better dentures limited,False
Better Diagnostics AI Corp,False
"Better Life Medical Technology Co., Ltd.",True
Better Limited,False
Ben Brookshaw Dental Laboratory Ltd,False
ben mason,False
OncoSil Medical Ltd,True
The Nightingale Clinic,False
Beyond Oxford Limited,False
Beyond Solihull Limited,False
BeYou Together Ltd,False
Beznoska s.r.o.,False
Bfactory Health Products B.V.,False
BFB Labs Ltd,False
BG Optics Ltd,False
BGI Europe A/S,True
BGI HEALTH (HK) COMPANY LIMITED,False
"BGI PathoGenesis Pharmaceutical Technology Co., Ltd.",True
BHH Mikromed Sp Z o. o.,False
BHM-Tech Produktionsgesellschaft mbH,False
BHS Technologies GmbH,True
BIBAWO Medical A/S,True
Bicakcilar Tibbi Cihazlar San. ve Tic. A.S.,False
BICARjet S.r.l,False
Bicester Dental Care,False
Bicester VE Limited,False
"Bicon, LLC",False
Biedermann Motech GmbH & Co. KG,True
Bieffe Italia S.r.l,False
"Bieffe Medital SpA, trading as Baxter Sondalo",False
Biegler GmbH,False
Black Swan Dental Limited,False
Bexleyheath VE Ltd,False
Beyeonics Vision Ltd,False
Oncotherm KFT,False
Ondal Medical Systems GmbH,True
Big Health Ltd,False
Big Picture Medical Limited,False
"BihlerMed, LLC",False
Bike Labyrinth B.V.,False
BILIMETRIX s.r.l.,True
Bill Jago Dental Laboratory Ltd,False
Bill Optical Limited,False
BİMED TEKNİK ALETLER SANAYİ VE TİCARET A.Ş.,False
Bimini Health Tech,False
Binding Sciences Limited,True
Bingley Dental Services,False
Bio Composants Medicaux,False
"Bio Compression Systems, Inc",True
"Bio Med Sciences, Inc.",False
Bio Molecular Systems Pty Ltd,False
Bio Optica Milano S.p.A,False
Bio Protech Inc.,True
Bio-Diagnostics Ltd,False
"Bio-Med Devices, Inc.",False
Bio-Rad Laboratories Seattle Operations Redmond,False
"Bio-Rad Laboratories, Inc.",True
"Bio-Rad Laboratories, Inc. (DBG - Digital Biology Group)",False
Bien-Air Surgery SA,True
Bifour Biotech Inc.,False
Ondine Biomedical Inc.,True
One dental clinic limited,False
BIO-TECH VISION CARE PVT. LTD.,True
Bio-Technology General Ltd.,False
bio.logis digital health Gmbh,False
bio.logis digital health GmbH,False
Bio/Data Corporation,False
"Bioantibody Biotechnology Co., Ltd.",True
BioArray Solutions Ltd.,True
Biobeat Technologies Limited,True
Biocare Enterprise Ltd,False
"Biocare Medical, LLC",False
Biocartis NV,False
BioCer Entwicklungs-GmbH,False
"Biochemical Diagnostics, Inc",True
Biochemical Systems International SPA,False
Biochrom Ltd,False
BioClin BV,True
BioComp Industries BV,True
Biocompatibles UK Limited,False
Biocomposites Ltd,True
BioConnections Ltd,False
Sai-Tech Dental Laboratory LTD,False
"Bio-Rad Laboratories, Inc., Clinical Systems Division (CSD)",False
Bio-Rad Medical Diagnostics GmbH,False
"One Lambda, Inc.",True
One Optics Ltd,False
"BioDerm, Inc.",False
Biodermis LLC,False
"Biodex Medical Systems, Inc",False
BioDue S.p.A.,False
Bioengineering Laboratories Srl,False
BioeXsen GmbH,True
Biofarma S.r.l.,True
"BioFire Diagnostics, LLC",True
Biofrontera Pharma GmbH,True
Biofrost Viking Lab Oy Ltd,False
Biogen MA Inc.,False
BioGX BV,False
Biohit OYJ,True
"BioHorizons Implant Systems, Inc",False
BIOKIT S.A.,True
Biokosmes S.r.l.,False
"Biolase, Inc.",False
"BioLegend, Inc",False
"Biolife, LLC",True
Bioline Products s.r.o.,True
Biolog-id,True
Bite Dentistry Limited,False
BIOCORP PRODUCTION,True
BioCytex S.a.r.l,False
One Rehab Ltd,False
One Retail Group,True
Biomatlante SA,True
Biomatrix S.r.l.,False
BIOMEC SRL,True
BioMed Jena GmbH,True
Biomed Labordiagnostik GmbH,True
BIOMEDAL SL,False
BioMedica Diagnostics Inc,False
"Biomedica, spol. s. r. o.",False
Biomedical Data Solutions Limited,False
BIOMEDICAL SHOES S.L.,False
Biomedical Srl,False
Biomedical Tissues,True
"Biomerica, Inc.",True
bioMérieux S.A,False
"bioMerieux, Inc",True
Biomet 3i LLC,False
Biomet Biologics LLC,False
Biomet France,True
Biomet Microfixation,True
Biomet Orthopaedics,False
"Biomet Spain Orthopaedics, SL",False
Bodywise (UK) Ltd,True
One Step by Step limited,False
Biolux Technology GmbH,False
bioLytical Laboratories Inc.,True
One vision lab,False
Onera B.V.,True
Biometrix Ltd,False
Biometrix s.r.o,False
BioMin Technologies Ltd,True
